Index,Period_3_commu,Period_1_commu,Period_2_commu,Background
2032098991,1074,,,philosophy
2112223829,1074,,357,medicine
2168782701,1074,,357,medicine
2172676749,1074,,357,political science
40712890,639,,,psychology
2160802841,639,,,medicine
2167046215,639,,,psychology
2180719220,639,,,physics
2802993829,639,,,medicine
2340647647,2151,,,political science
2487046588,2151,,,medicine
2811134680,2151,,,psychology
41447942,2494,,,computer science
2744110560,2494,,,computer science
2944149841,2494,,,computer science
41496025,1793,,,computer science
2096287061,1793,,,computer science
2214116798,1793,,,mathematics
2816361335,1793,,,computer science
41845610,45,,974,sociology
1999771429,45,,,geography
2127447776,45,,,sociology
2166091563,45,,974,sociology
2761884186,45,,,biology
2899589277,45,,,political science
2900369448,45,,,political science
1896545370,45,,,political science
2114675415,45,,630,sociology
2117995505,45,,,sociology
2310629446,45,,,sociology
2739489235,45,,,sociology
2074912787,45,,,computer science
2182913797,45,,,political science
2257153435,45,,,political science
2614209495,45,,,political science
41861295,4273,,973,business
79377980,4273,,973,psychology
41936279,1721,,,political science
1349074841,1721,,,political science
2579843355,1721,,,political science
2885041850,1721,,,sociology
2124248746,4878,,,psychology
2147989558,4878,,,psychology
42481520,2,,,physics
2468815215,2,,,economics
2168884065,2,,,psychology
2592188516,2,,,geography
42483148,592,,,computer science
2125543291,592,,,computer science
2237743059,592,,,computer science
2717681412,592,,,computer science
2109520708,592,,,computer science
2619846073,592,,,computer science
2893098831,592,,,computer science
43800865,2507,,,engineering
2510686851,2507,,,biology
2742685163,2507,,,computer science
2101761023,1,,2,computer science
2129596114,1,,2,computer science
2155397203,1,6,2,engineering
2147343253,1,,438,computer science
2465953593,1,,,medicine
2082712981,1,,2,economics
2096442518,1,,,computer science
2101266097,1,,2,computer science
2103237498,1,,2,computer science
2111177146,1,,2,computer science
2686495977,1,,2,computer science
2149494377,1,,,psychology
2432797155,1,,,computer science
2112204848,1,,2,engineering
2140209713,1,,2,chemistry
2154306252,1,,2,computer science
2172053321,1,,,computer science
2581263356,1,,,computer science
2681817313,1,,,computer science
2651952867,1,,,computer science
2858440626,1,,,computer science
2096280606,3066,,,psychology
2153400848,3066,,,geography
2995274508,3066,,,economics
44539135,1015,,419,sociology
2073200227,1015,,419,political science
2482990054,1015,,419,sociology
2777507337,1015,,419,computer science
44680932,1079,,,computer science
2062347845,1079,,,computer science
2068692557,1079,,,computer science
2105309475,1079,,,computer science
2133744250,1079,,,computer science
2559111775,1079,,,computer science
44897255,2,,360,computer science
1811180503,2,,360,computer science
2280778299,2,,,computer science
2668554239,2,,,business
882881191,2,,,computer science
1973271071,2,,,computer science
2069859518,2,,,computer science
45084721,48,,,sociology
2194554627,48,,,sociology
2261885325,48,,,psychology
2163350917,48,,,sociology
2227139100,48,,,sociology
2605332740,48,,,sociology
2971847972,48,,,computer science
1988989576,48,,45,computer science
2412562633,48,,,psychology
2904761506,48,,,sociology
2905109636,48,,,sociology
2905295082,48,,,sociology
284313219,48,,45,computer science
1609930814,48,,45,computer science
1952171567,48,,45,computer science
1979308116,48,,45,computer science
1985502408,48,,45,mathematics
45486802,2,,128,computer science
2106796750,2,,128,computer science
2112115257,2,,128,computer science
2580611003,2,,128,medicine
2170978862,2,,,computer science
2140931083,2,,128,computer science
2555946011,2,,,computer science
2676716857,2,,128,medicine
2766172124,2,,,computer science
2773616700,2,,,computer science
2798883035,2,,,biology
2804564737,2,,128,medicine
45925725,271,,,engineering
1952950183,271,,,computer science
2105252210,271,,,sociology
2120863080,271,,,political science
2168261171,271,,,computer science
2109508417,271,,,sociology
2158629239,271,,,geography
2400627305,271,,,computer science
46048519,1975,,,sociology
2050063692,1975,,,psychology
2146549269,1975,,,psychology
2993417339,1975,,,sociology
46148421,2509,,,mathematics
2044137649,2509,,,computer science
2091815359,2509,,,computer science
46335656,4274,54,972,psychology
2017332506,4274,54,972,psychology
46709498,1650,,,computer science
328103750,1650,,,computer science
2586137469,1650,,,computer science
2587027971,1650,,,computer science
47151767,1641,,,computer science
227293407,1641,,,computer science
356440134,1641,,,sociology
426353578,1641,,,computer science
47716037,1651,,,art
288427324,1651,,,political science
2409583122,1651,,,geography
2608575724,1651,,,sociology
47752373,646,,,computer science
305430315,646,,,psychology
329670953,646,,,computer science
2765811003,646,,,computer science
2809093487,646,,,biology
47803423,591,,363,computer science
2114309638,591,,363,computer science
2195484198,591,,363,computer science
2632532014,591,,363,computer science
347964796,591,,,computer science
2510932980,591,,,computer science
2783543244,591,,,computer science
47921159,3292,,,psychology
2791756276,3292,,,art
2904938689,3292,,,sociology
48142092,652,,,computer science
75497859,652,,,computer science
1267219816,652,,,computer science
1970522973,652,,,computer science
1994677000,652,,,computer science
48464178,2482,,,economics
1240201223,2482,,,computer science
1985147756,2482,,,economics
48802306,519,,,computer science
2138287785,519,,629,computer science
1749735364,519,,,philosophy
1899559293,519,,629,philosophy
2067394487,519,,,computer science
2155388350,519,,,philosophy
2170358334,519,,,computer science
2141970123,519,,629,computer science
48930185,1,,,psychology
1833453569,1,,,sociology
2100054443,1,,,computer science
2123618928,1,,2,computer science
2164918239,1,,,computer science
2167037561,1,,,computer science
2224893471,1,,,engineering
2432398359,1,,,medicine
1992897095,1,,2,computer science
2011534108,1,,2,computer science
2100918400,1,,2,computer science
2145498347,1,6,2,computer science
2242270241,1,,,medicine
2772114672,1,,,computer science
2807756562,1,,,psychology
2919339731,1,,,psychology
2919914129,1,,,psychology
229175834,1,,2,mathematics
1265078650,1,,2,computer science
2004125211,1,,2,physics
2142834429,1,,2,computer science
2235845892,1,,2,computer science
2121178673,1,,2,mathematics
2132854750,1,,1,computer science
249532590,1,,2,computer science
2105267340,1,,2,computer science
2110385854,1,,2,computer science
2130014478,1,,2,computer science
2113115369,1,,2,computer science
2127183023,1,,2,computer science
2111511002,1,,2,computer science
2118660233,1,,2,computer science
2973488430,1,,2,computer science
50037111,4250,,,sociology
2762635024,4250,,,political science
50582880,4242,,971,computer science
2554839039,4242,,971,business
51646520,550,,,computer science
2065608331,550,,,computer science
2584585172,550,,,computer science
2622092326,550,,,computer science
2717339805,550,,,engineering
2791776313,550,,,computer science
2969888631,550,,,computer science
51772031,291,,,economics
61300475,291,,,psychology
336501615,291,,,sociology
1269674821,291,,385,psychology
2195271561,291,,,sociology
1891793137,291,,385,psychology
2111139488,291,,385,psychology
2127600458,291,,385,history
52254326,648,,,computer science
2303005455,648,,,computer science
2496678860,648,,,computer science
2671511232,648,,,computer science
2712947799,648,,,computer science
53292566,1718,,,computer science
234285870,1718,,,computer science
1415777907,1718,,,computer science
2065536102,1718,,,computer science
53543920,425,,,computer science
2053492076,425,,,computer science
2160905572,425,,,computer science
2229376588,425,,,computer science
2346549430,425,,,environmental science
2955006906,425,,,computer science
53876579,201,,,geography
1993717168,201,,434,computer science
2101312188,201,,,computer science
2126293821,201,,,geography
2264167327,201,,434,computer science
2009181009,201,,434,computer science
2125885107,201,,434,computer science
2170317127,201,,,chemistry
2172664884,201,,,computer science
2229802866,201,,,computer science
54675057,1069,,,computer science
90458358,1069,,,computer science
2071294315,1069,,,computer science
2076935457,1069,,,computer science
2560039027,1069,,,computer science
2963367596,1069,,,computer science
54695315,2273,,,engineering
2574657681,2273,,,environmental science
2769434689,2273,,,economics
54811810,4243,,,computer science
60833624,4243,,,computer science
109359389,23,,242,computer science
2143661694,23,,242,mathematics
2293124179,23,,,computer science
2045559396,23,,242,computer science
338035643,23,,528,computer science
2046403797,23,,,computer science
2111433044,23,,242,computer science
2113280350,23,,,computer science
2216868181,23,,,computer science
2296198382,23,,,engineering
2496113857,23,,,computer science
2640838225,23,,,computer science
2681380657,23,,,computer science
2915404666,23,,,engineering
1973679749,23,,242,computer science
313777064,23,,528,computer science
1977744548,23,,528,computer science
2076206338,23,,,computer science
1160284182,23,,,computer science
1246077859,23,,,computer science
1956903719,23,,,psychology
2053195749,23,,,geography
2500198108,23,,,economics
2149964558,2,,,computer science
2766322195,2,,,computer science
2771939087,2,,,computer science
2110143046,2,,,chemistry
2427860768,2,,,physics
2434761485,2,,,computer science
2789354429,2,,,computer science
2430160624,2,,,mathematics
2469748883,2,,,mathematics
2792094413,2,,,mathematics
336997814,501,,531,computer science
2148910894,501,,531,medicine
2066986751,501,,,political science
2078704756,501,,531,computer science
2224954495,501,,,computer science
2681566599,501,,,political science
2769761316,501,,,computer science
2395022105,501,,,political science
55336811,1731,,,business
1756482491,1731,,,political science
2152033358,1731,,,political science
2155858275,1731,,,political science
55774692,4244,,,economics
2747430665,4244,,,computer science
56247361,2258,,,psychology
344892625,2258,,,political science
2715996482,2258,,,business
57071870,2256,,605,computer science
2083197161,2256,,605,computer science
2276417136,2256,,605,computer science
58212359,4,,,computer science
2038905922,4,,,computer science
2096985811,4,,30,computer science
2150480821,4,,30,computer science
2169593763,4,,30,physics
735166572,4,,,engineering
1223558746,4,,30,computer science
2031219395,4,,30,computer science
2224669028,4,,30,computer science
2165280421,4,,,physics
2125406316,4,,,computer science
2157821610,4,,30,computer science
2100487693,4,,30,computer science
2116184410,4,,30,chemistry
2628400520,4,,30,computer science
2949140438,4,,,sociology
1970640687,4,,,computer science
2097861471,4,,,computer science
2227383049,4,,,computer science
2117335613,4,,,computer science
2172208123,4,,,computer science
146206780,4,,,computer science
2112442830,4,,,computer science
2721083269,4,,,computer science
2965529585,4,,,computer science
2120347288,4,,,computer science
2122296249,4,,34,computer science
2308794080,4,,,computer science
2772499432,4,,,computer science
199565258,4,,,psychology
1238960709,4,,,computer science
1685235157,4,,262,computer science
1981815298,4,,,psychology
1993449306,4,,,mathematics
2092764925,4,,,psychology
2104094760,4,,,sociology
2132258314,4,,,medicine
2137783760,4,,,psychology
2152777942,4,,,computer science
2164726177,4,,,chemistry
2810240515,4,,,sociology
2165695307,4,,,computer science
2235547161,4,,,psychology
2213257513,4,,,sociology
2243779530,4,,,computer science
2784652999,4,,,computer science
2784921244,4,,,sociology
58418612,2,,427,computer science
2123487663,2,,427,computer science
2303795236,2,,427,computer science
1923006111,2,,427,computer science
314978886,2,,,computer science
1999225486,2,,,computer science
2250691864,2,,551,computer science
2546816971,2,,,computer science
2920459525,2,,551,computer science
58788869,2280,,,engineering
2100786728,2280,,,biology
2127787505,2280,,,computer science
59249629,609,,367,computer science
1922185186,609,,367,computer science
2001160045,609,,367,computer science
2583252642,609,,367,computer science
1838332414,609,,,computer science
2192390985,609,,,computer science
60139091,120,,,computer science
2032801067,120,,711,medicine
2103624031,120,,,biology
2305354088,120,,,computer science
2113878588,120,,711,psychology
2117047811,120,,,medicine
2515361312,120,,711,medicine
2949465946,120,,,computer science
2949681945,120,,,business
2952628167,120,,,business
2963914507,120,,,medicine
2964001219,120,,,medicine
2964054836,120,,,medicine
60271087,2,,206,psychology
2141181893,2,,206,computer science
2295697733,2,,206,psychology
2306284799,2,,206,psychology
60312721,4245,,,sociology
2599074800,4245,,,psychology
60800564,1705,,373,computer science
2012282979,1705,,373,computer science
2139917975,1705,,373,computer science
2779702826,1705,,373,computer science
2158169143,4,,12,computer science
2162838672,4,,,computer science
1976666824,4,9,12,computer science
1987779243,4,,,computer science
2100108167,4,9,12,computer science
2115586749,4,,12,philosophy
2130973600,4,9,12,computer science
2134724772,4,,,computer science
2160207668,4,,,medicine
2308426121,4,9,12,chemistry
2566630202,4,,,engineering
2882432349,4,,,engineering
2944541299,4,,,computer science
2171527329,4,,,computer science
2763316080,4,,,art
